Data,Otwarcie,Najwyższy,Najniższy,Zamknięcie,Ticker
2014-11-17,2.04,2.04,2.04,2.04,WIBOR_6M
2014-11-17,2.05,2.05,2.05,2.05,WIBOR_3M
2014-11-17,2.07,2.07,2.07,2.07,WIBOR_1M
2014-11-17,1.84,1.84,1.84,1.84,WIBID_ON
2014-11-14,2.11,2.11,2.11,2.11,WIBOR_ON
2014-11-14,2.03,2.03,2.03,2.03,WIBOR_6M
2014-11-14,2.04,2.04,2.04,2.04,WIBOR_3M
2014-11-14,2.06,2.06,2.06,2.06,WIBOR_1M
2014-11-14,1.84,1.84,1.84,1.84,WIBID_ON
2014-11-13,2.11,2.11,2.11,2.11,WIBOR_ON
2014-11-13,2.03,2.03,2.03,2.03,WIBOR_6M
2014-11-13,2.04,2.04,2.04,2.04,WIBOR_3M
2014-11-13,2.06,2.06,2.06,2.06,WIBOR_1M
2014-11-13,1.84,1.84,1.84,1.84,WIBID_ON
2014-11-12,2.11,2.11,2.11,2.11,WIBOR_ON
2014-11-12,2.03,2.03,2.03,2.03,WIBOR_6M
2014-11-12,2.04,2.04,2.04,2.04,WIBOR_3M
2014-11-12,2.06,2.06,2.06,2.06,WIBOR_1M
2014-11-12,1.84,1.84,1.84,1.84,WIBID_ON
2014-11-10,2.12,2.12,2.12,2.12,WIBOR_ON
2014-11-10,2.02,2.02,2.02,2.02,WIBOR_6M
2014-11-10,2.04,2.04,2.04,2.04,WIBOR_3M
2014-11-10,2.06,2.06,2.06,2.06,WIBOR_1M
2014-11-10,1.84,1.84,1.84,1.84,WIBID_ON
2014-11-07,2.1,2.1,2.1,2.1,WIBOR_ON
2014-11-07,2.02,2.02,2.02,2.02,WIBOR_6M
2014-11-07,2.03,2.03,2.03,2.03,WIBOR_3M
2014-11-07,2.06,2.06,2.06,2.06,WIBOR_1M
2014-11-07,1.83,1.83,1.83,1.83,WIBID_ON
2014-11-06,2.09,2.09,2.09,2.09,WIBOR_ON
2014-11-06,2.01,2.01,2.01,2.01,WIBOR_6M
2014-11-06,2.02,2.02,2.02,2.02,WIBOR_3M
2014-11-06,2.06,2.06,2.06,2.06,WIBOR_1M
2014-11-06,1.83,1.83,1.83,1.83,WIBID_ON
2014-11-05,1.94,1.94,1.94,1.94,WIBOR_ON
2014-11-05,1.94,1.94,1.94,1.94,WIBOR_6M
2014-11-05,1.94,1.94,1.94,1.94,WIBOR_3M
2014-11-05,1.95,1.95,1.95,1.95,WIBOR_1M
2014-11-05,1.67,1.67,1.67,1.67,WIBID_ON
2014-11-04,2.01,2.01,2.01,2.01,WIBOR_ON
2014-11-04,1.94,1.94,1.94,1.94,WIBOR_6M
2014-11-04,1.95,1.95,1.95,1.95,WIBOR_3M
2014-11-04,1.97,1.97,1.97,1.97,WIBOR_1M
2014-11-04,1.73,1.73,1.73,1.73,WIBID_ON
2014-11-03,2.03,2.03,2.03,2.03,WIBOR_ON
2014-11-03,1.94,1.94,1.94,1.94,WIBOR_6M
2014-11-03,1.95,1.95,1.95,1.95,WIBOR_3M
2014-11-03,1.98,1.98,1.98,1.98,WIBOR_1M
2014-11-03,1.75,1.75,1.75,1.75,WIBID_ON
2014-10-31,2.08,2.08,2.08,2.08,WIBOR_ON
2014-10-31,1.95,1.95,1.95,1.95,WIBOR_6M
2014-10-31,1.96,1.96,1.96,1.96,WIBOR_3M
2014-10-31,2,2,2,2,WIBOR_1M
2014-10-31,1.82,1.82,1.82,1.82,WIBID_ON
2014-10-30,2.08,2.08,2.08,2.08,WIBOR_ON
2014-10-30,1.96,1.96,1.96,1.96,WIBOR_6M
2014-10-30,1.97,1.97,1.97,1.97,WIBOR_3M
2014-10-30,2.01,2.01,2.01,2.01,WIBOR_1M
2014-10-30,1.8,1.8,1.8,1.8,WIBID_ON
2014-10-29,1.76,1.76,1.76,1.76,WIBOR_ON
2014-10-29,1.96,1.96,1.96,1.96,WIBOR_6M
2014-10-29,1.98,1.98,1.98,1.98,WIBOR_3M
2014-10-29,2.01,2.01,2.01,2.01,WIBOR_1M
2014-10-29,1.46,1.46,1.46,1.46,WIBID_ON
2014-10-28,1.93,1.93,1.93,1.93,WIBOR_ON
2014-10-28,1.97,1.97,1.97,1.97,WIBOR_6M
2014-10-28,1.98,1.98,1.98,1.98,WIBOR_3M
2014-10-28,2.02,2.02,2.02,2.02,WIBOR_1M
2014-10-28,1.64,1.64,1.64,1.64,WIBID_ON
2014-10-27,2.09,2.09,2.09,2.09,WIBOR_ON
2014-10-27,1.97,1.97,1.97,1.97,WIBOR_6M
2014-10-27,1.98,1.98,1.98,1.98,WIBOR_3M
2014-10-27,2.03,2.03,2.03,2.03,WIBOR_1M
2014-10-27,1.81,1.81,1.81,1.81,WIBID_ON
2014-10-24,2.12,2.12,2.12,2.12,WIBOR_ON
2014-10-24,1.97,1.97,1.97,1.97,WIBOR_6M
2014-10-24,1.98,1.98,1.98,1.98,WIBOR_3M
2014-10-24,2.03,2.03,2.03,2.03,WIBOR_1M
2014-10-24,1.86,1.86,1.86,1.86,WIBID_ON
2014-10-23,2.13,2.13,2.13,2.13,WIBOR_ON
2014-10-23,1.98,1.98,1.98,1.98,WIBOR_6M
2014-10-23,1.99,1.99,1.99,1.99,WIBOR_3M
2014-10-23,2.04,2.04,2.04,2.04,WIBOR_1M
2014-10-23,1.87,1.87,1.87,1.87,WIBID_ON
2014-10-22,2.13,2.13,2.13,2.13,WIBOR_ON
2014-10-22,1.98,1.98,1.98,1.98,WIBOR_6M
2014-10-22,2,2,2,2,WIBOR_3M
2014-10-22,2.05,2.05,2.05,2.05,WIBOR_1M
2014-10-22,1.87,1.87,1.87,1.87,WIBID_ON
2014-10-21,2.13,2.13,2.13,2.13,WIBOR_ON
2014-10-21,1.99,1.99,1.99,1.99,WIBOR_6M
2014-10-21,2.01,2.01,2.01,2.01,WIBOR_3M
2014-10-21,2.06,2.06,2.06,2.06,WIBOR_1M
2014-10-21,1.87,1.87,1.87,1.87,WIBID_ON
2014-10-20,2.14,2.14,2.14,2.14,WIBOR_ON
2014-10-20,2,2,2,2,WIBOR_6M
2014-10-20,2.02,2.02,2.02,2.02,WIBOR_3M
2014-10-20,2.07,2.07,2.07,2.07,WIBOR_1M
2014-10-20,1.87,1.87,1.87,1.87,WIBID_ON
2014-10-17,2.14,2.14,2.14,2.14,WIBOR_ON
2014-10-17,2,2,2,2,WIBOR_6M
2014-10-17,2.02,2.02,2.02,2.02,WIBOR_3M
2014-10-17,2.07,2.07,2.07,2.07,WIBOR_1M
2014-10-17,1.87,1.87,1.87,1.87,WIBID_ON
2014-10-16,2.13,2.13,2.13,2.13,WIBOR_ON
2014-10-16,2.01,2.01,2.01,2.01,WIBOR_6M
2014-10-16,2.03,2.03,2.03,2.03,WIBOR_3M
2014-10-16,2.08,2.08,2.08,2.08,WIBOR_1M
2014-10-16,1.87,1.87,1.87,1.87,WIBID_ON
2014-10-15,2.13,2.13,2.13,2.13,WIBOR_ON
2014-10-15,2.02,2.02,2.02,2.02,WIBOR_6M
2014-10-15,2.03,2.03,2.03,2.03,WIBOR_3M
2014-10-15,2.08,2.08,2.08,2.08,WIBOR_1M
2014-10-15,1.87,1.87,1.87,1.87,WIBID_ON
2014-10-14,2.13,2.13,2.13,2.13,WIBOR_ON
2014-10-14,2.03,2.03,2.03,2.03,WIBOR_6M
2014-10-14,2.04,2.04,2.04,2.04,WIBOR_3M
2014-10-14,2.09,2.09,2.09,2.09,WIBOR_1M
2014-10-14,1.87,1.87,1.87,1.87,WIBID_ON
2014-10-13,2.14,2.14,2.14,2.14,WIBOR_ON
2014-10-13,2.04,2.04,2.04,2.04,WIBOR_6M
2014-10-13,2.05,2.05,2.05,2.05,WIBOR_3M
2014-10-13,2.09,2.09,2.09,2.09,WIBOR_1M
2014-10-13,1.87,1.87,1.87,1.87,WIBID_ON
2014-10-10,2.14,2.14,2.14,2.14,WIBOR_ON
2014-10-10,2.05,2.05,2.05,2.05,WIBOR_6M
2014-10-10,2.06,2.06,2.06,2.06,WIBOR_3M
2014-10-10,2.1,2.1,2.1,2.1,WIBOR_1M
2014-10-10,1.87,1.87,1.87,1.87,WIBID_ON
2014-10-09,2.16,2.16,2.16,2.16,WIBOR_ON
2014-10-09,2.08,2.08,2.08,2.08,WIBOR_6M
2014-10-09,2.09,2.09,2.09,2.09,WIBOR_3M
2014-10-09,2.11,2.11,2.11,2.11,WIBOR_1M
2014-10-09,1.89,1.89,1.89,1.89,WIBID_ON
2014-10-08,2.39,2.39,2.39,2.39,WIBOR_ON
2014-10-08,2.21,2.21,2.21,2.21,WIBOR_6M
2014-10-08,2.23,2.23,2.23,2.23,WIBOR_3M
2014-10-08,2.35,2.35,2.35,2.35,WIBOR_1M
2014-10-08,2.1,2.1,2.1,2.1,WIBID_ON
2014-10-07,2.41,2.41,2.41,2.41,WIBOR_ON
2014-10-07,2.21,2.21,2.21,2.21,WIBOR_6M
2014-10-07,2.23,2.23,2.23,2.23,WIBOR_3M
2014-10-07,2.36,2.36,2.36,2.36,WIBOR_1M
2014-10-07,2.12,2.12,2.12,2.12,WIBID_ON
2014-10-06,2.52,2.52,2.52,2.52,WIBOR_ON
2014-10-06,2.21,2.21,2.21,2.21,WIBOR_6M
2014-10-06,2.24,2.24,2.24,2.24,WIBOR_3M
2014-10-06,2.37,2.37,2.37,2.37,WIBOR_1M
2014-10-06,2.23,2.23,2.23,2.23,WIBID_ON
2014-10-03,2.59,2.59,2.59,2.59,WIBOR_ON
2014-10-03,2.22,2.22,2.22,2.22,WIBOR_6M
2014-10-03,2.25,2.25,2.25,2.25,WIBOR_3M
2014-10-03,2.38,2.38,2.38,2.38,WIBOR_1M
2014-10-03,2.31,2.31,2.31,2.31,WIBID_ON
2014-10-02,2.59,2.59,2.59,2.59,WIBOR_ON
2014-10-02,2.23,2.23,2.23,2.23,WIBOR_6M
2014-10-02,2.26,2.26,2.26,2.26,WIBOR_3M
2014-10-02,2.39,2.39,2.39,2.39,WIBOR_1M
2014-10-02,2.31,2.31,2.31,2.31,WIBID_ON
2014-10-01,2.59,2.59,2.59,2.59,WIBOR_ON
2014-10-01,2.27,2.27,2.27,2.27,WIBOR_3M
2014-10-01,2.4,2.4,2.4,2.4,WIBOR_1M
2014-10-01,2.32,2.32,2.32,2.32,WIBID_ON
2014-09-30,2.59,2.59,2.59,2.59,WIBOR_ON
2014-09-30,2.25,2.25,2.25,2.25,WIBOR_6M
2014-09-30,2.28,2.28,2.28,2.28,WIBOR_3M
2014-09-30,2.4,2.4,2.4,2.4,WIBOR_1M
2014-09-30,2.31,2.31,2.31,2.31,WIBID_ON
2014-09-29,2.58,2.58,2.58,2.58,WIBOR_ON
2014-09-29,2.26,2.26,2.26,2.26,WIBOR_6M
2014-09-29,2.29,2.29,2.29,2.29,WIBOR_3M
2014-09-29,2.42,2.42,2.42,2.42,WIBOR_1M
2014-09-29,2.31,2.31,2.31,2.31,WIBID_ON
2014-09-26,2.57,2.57,2.57,2.57,WIBOR_ON
2014-09-26,2.28,2.28,2.28,2.28,WIBOR_6M
2014-09-26,2.3,2.3,2.3,2.3,WIBOR_3M
2014-09-26,2.44,2.44,2.44,2.44,WIBOR_1M
2014-09-26,2.3,2.3,2.3,2.3,WIBID_ON
2014-09-25,2.41,2.41,2.41,2.41,WIBOR_ON
2014-09-25,2.3,2.3,2.3,2.3,WIBOR_6M
2014-09-25,2.32,2.32,2.32,2.32,WIBOR_3M
2014-09-25,2.45,2.45,2.45,2.45,WIBOR_1M
2014-09-25,2.12,2.12,2.12,2.12,WIBID_ON
2014-09-24,2.6,2.6,2.6,2.6,WIBOR_ON
2014-09-24,2.35,2.35,2.35,2.35,WIBOR_6M
2014-09-24,2.36,2.36,2.36,2.36,WIBOR_3M
2014-09-24,2.48,2.48,2.48,2.48,WIBOR_1M
2014-09-24,2.33,2.33,2.33,2.33,WIBID_ON
2014-09-23,2.61,2.61,2.61,2.61,WIBOR_ON
2014-09-23,2.37,2.37,2.37,2.37,WIBOR_6M
2014-09-23,2.38,2.38,2.38,2.38,WIBOR_3M
2014-09-23,2.49,2.49,2.49,2.49,WIBOR_1M
2014-09-23,2.34,2.34,2.34,2.34,WIBID_ON
2014-09-22,2.62,2.62,2.62,2.62,WIBOR_ON
2014-09-22,2.39,2.39,2.39,2.39,WIBOR_6M
2014-09-22,2.4,2.4,2.4,2.4,WIBOR_3M
2014-09-22,2.5,2.5,2.5,2.5,WIBOR_1M
2014-09-22,2.35,2.35,2.35,2.35,WIBID_ON
2014-09-19,2.63,2.63,2.63,2.63,WIBOR_ON
2014-09-19,2.41,2.41,2.41,2.41,WIBOR_6M
2014-09-19,2.42,2.42,2.42,2.42,WIBOR_3M
2014-09-19,2.51,2.51,2.51,2.51,WIBOR_1M
2014-09-19,2.35,2.35,2.35,2.35,WIBID_ON
2014-09-18,2.43,2.43,2.43,2.43,WIBOR_6M
2014-09-18,2.44,2.44,2.44,2.44,WIBOR_3M
2014-09-18,2.51,2.51,2.51,2.51,WIBOR_1M
2014-09-17,2.62,2.62,2.62,2.62,WIBOR_ON
2014-09-17,2.45,2.45,2.45,2.45,WIBOR_6M
2014-09-17,2.45,2.45,2.45,2.45,WIBOR_3M
2014-09-17,2.52,2.52,2.52,2.52,WIBOR_1M
2014-09-17,2.36,2.36,2.36,2.36,WIBID_ON
2014-09-16,2.62,2.62,2.62,2.62,WIBOR_ON
2014-09-16,2.46,2.46,2.46,2.46,WIBOR_6M
2014-09-16,2.46,2.46,2.46,2.46,WIBOR_3M
2014-09-16,2.53,2.53,2.53,2.53,WIBOR_1M
2014-09-16,2.36,2.36,2.36,2.36,WIBID_ON
2014-09-15,2.63,2.63,2.63,2.63,WIBOR_ON
2014-09-15,2.47,2.47,2.47,2.47,WIBOR_6M
2014-09-15,2.47,2.47,2.47,2.47,WIBOR_3M
2014-09-15,2.53,2.53,2.53,2.53,WIBOR_1M
2014-09-15,2.35,2.35,2.35,2.35,WIBID_ON
2014-09-12,2.63,2.63,2.63,2.63,WIBOR_ON
2014-09-12,2.48,2.48,2.48,2.48,WIBOR_6M
2014-09-12,2.48,2.48,2.48,2.48,WIBOR_3M
2014-09-12,2.54,2.54,2.54,2.54,WIBOR_1M
2014-09-12,2.36,2.36,2.36,2.36,WIBID_ON
2014-09-11,2.63,2.63,2.63,2.63,WIBOR_ON
2014-09-11,2.49,2.49,2.49,2.49,WIBOR_6M
2014-09-11,2.49,2.49,2.49,2.49,WIBOR_3M
2014-09-11,2.54,2.54,2.54,2.54,WIBOR_1M
2014-09-11,2.36,2.36,2.36,2.36,WIBID_ON
2014-09-10,2.62,2.62,2.62,2.62,WIBOR_ON
2014-09-10,2.5,2.5,2.5,2.5,WIBOR_6M
2014-09-10,2.5,2.5,2.5,2.5,WIBOR_3M
2014-09-10,2.55,2.55,2.55,2.55,WIBOR_1M
2014-09-10,2.35,2.35,2.35,2.35,WIBID_ON
2014-09-09,2.62,2.62,2.62,2.62,WIBOR_ON
2014-09-09,2.51,2.51,2.51,2.51,WIBOR_6M
2014-09-09,2.51,2.51,2.51,2.51,WIBOR_3M
2014-09-09,2.55,2.55,2.55,2.55,WIBOR_1M
2014-09-09,2.35,2.35,2.35,2.35,WIBID_ON
2014-09-08,2.61,2.61,2.61,2.61,WIBOR_ON
2014-09-08,2.52,2.52,2.52,2.52,WIBOR_6M
2014-09-08,2.52,2.52,2.52,2.52,WIBOR_3M
2014-09-08,2.56,2.56,2.56,2.56,WIBOR_1M
2014-09-08,2.35,2.35,2.35,2.35,WIBID_ON
2014-09-05,2.61,2.61,2.61,2.61,WIBOR_ON
2014-09-05,2.53,2.53,2.53,2.53,WIBOR_6M
2014-09-05,2.53,2.53,2.53,2.53,WIBOR_3M
2014-09-05,2.56,2.56,2.56,2.56,WIBOR_1M
2014-09-05,2.34,2.34,2.34,2.34,WIBID_ON
2014-09-04,2.58,2.58,2.58,2.58,WIBOR_ON
2014-09-04,2.55,2.55,2.55,2.55,WIBOR_6M
2014-09-04,2.55,2.55,2.55,2.55,WIBOR_3M
2014-09-04,2.57,2.57,2.57,2.57,WIBOR_1M
2014-09-04,2.31,2.31,2.31,2.31,WIBID_ON
2014-09-03,2.56,2.56,2.56,2.56,WIBOR_ON
2014-09-03,2.57,2.57,2.57,2.57,WIBOR_6M
2014-09-03,2.56,2.56,2.56,2.56,WIBOR_3M
2014-09-03,2.57,2.57,2.57,2.57,WIBOR_1M
2014-09-03,2.28,2.28,2.28,2.28,WIBID_ON
2014-09-02,2.61,2.61,2.61,2.61,WIBOR_ON
2014-09-02,2.58,2.58,2.58,2.58,WIBOR_6M
2014-09-02,2.57,2.57,2.57,2.57,WIBOR_3M
2014-09-02,2.58,2.58,2.58,2.58,WIBOR_1M
2014-09-02,2.34,2.34,2.34,2.34,WIBID_ON
2014-09-01,2.62,2.62,2.62,2.62,WIBOR_ON
2014-09-01,2.59,2.59,2.59,2.59,WIBOR_6M
2014-09-01,2.58,2.58,2.58,2.58,WIBOR_3M
2014-09-01,2.58,2.58,2.58,2.58,WIBOR_1M
2014-09-01,2.35,2.35,2.35,2.35,WIBID_ON
2014-08-29,2.64,2.64,2.64,2.64,WIBOR_ON
2014-08-29,2.6,2.6,2.6,2.6,WIBOR_6M
2014-08-29,2.59,2.59,2.59,2.59,WIBOR_3M
2014-08-29,2.59,2.59,2.59,2.59,WIBOR_1M
2014-08-29,2.37,2.37,2.37,2.37,WIBID_ON
2014-08-28,2.67,2.67,2.67,2.67,WIBOR_ON
2014-08-28,2.61,2.61,2.61,2.61,WIBOR_6M
2014-08-28,2.6,2.6,2.6,2.6,WIBOR_3M
2014-08-28,2.59,2.59,2.59,2.59,WIBOR_1M
2014-08-28,2.4,2.4,2.4,2.4,WIBID_ON
2014-08-27,2.6,2.6,2.6,2.6,WIBOR_ON
2014-08-27,2.62,2.62,2.62,2.62,WIBOR_6M
2014-08-27,2.61,2.61,2.61,2.61,WIBOR_3M
2014-08-27,2.59,2.59,2.59,2.59,WIBOR_1M
2014-08-27,2.32,2.32,2.32,2.32,WIBID_ON
2014-08-26,2.55,2.55,2.55,2.55,WIBOR_ON
2014-08-26,2.63,2.63,2.63,2.63,WIBOR_6M
2014-08-26,2.62,2.62,2.62,2.62,WIBOR_3M
2014-08-26,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-26,2.29,2.29,2.29,2.29,WIBID_ON
2014-08-25,2.63,2.63,2.63,2.63,WIBOR_ON
2014-08-25,2.64,2.64,2.64,2.64,WIBOR_6M
2014-08-25,2.63,2.63,2.63,2.63,WIBOR_3M
2014-08-25,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-25,2.36,2.36,2.36,2.36,WIBID_ON
2014-08-22,2.63,2.63,2.63,2.63,WIBOR_ON
2014-08-22,2.65,2.65,2.65,2.65,WIBOR_6M
2014-08-22,2.64,2.64,2.64,2.64,WIBOR_3M
2014-08-22,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-22,2.36,2.36,2.36,2.36,WIBID_ON
2014-08-21,2.62,2.62,2.62,2.62,WIBOR_ON
2014-08-21,2.66,2.66,2.66,2.66,WIBOR_6M
2014-08-21,2.64,2.64,2.64,2.64,WIBOR_3M
2014-08-21,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-21,2.35,2.35,2.35,2.35,WIBID_ON
2014-08-20,2.62,2.62,2.62,2.62,WIBOR_ON
2014-08-20,2.66,2.66,2.66,2.66,WIBOR_6M
2014-08-20,2.65,2.65,2.65,2.65,WIBOR_3M
2014-08-20,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-20,2.36,2.36,2.36,2.36,WIBID_ON
2014-08-19,2.62,2.62,2.62,2.62,WIBOR_ON
2014-08-19,2.67,2.67,2.67,2.67,WIBOR_6M
2014-08-19,2.65,2.65,2.65,2.65,WIBOR_3M
2014-08-19,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-19,2.36,2.36,2.36,2.36,WIBID_ON
2014-08-18,2.62,2.62,2.62,2.62,WIBOR_ON
2014-08-18,2.68,2.68,2.68,2.68,WIBOR_6M
2014-08-18,2.66,2.66,2.66,2.66,WIBOR_3M
2014-08-18,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-18,2.36,2.36,2.36,2.36,WIBID_ON
2014-08-14,2.63,2.63,2.63,2.63,WIBOR_ON
2014-08-14,2.68,2.68,2.68,2.68,WIBOR_6M
2014-08-14,2.66,2.66,2.66,2.66,WIBOR_3M
2014-08-14,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-14,2.38,2.38,2.38,2.38,WIBID_ON
2014-08-13,2.63,2.63,2.63,2.63,WIBOR_ON
2014-08-13,2.68,2.68,2.68,2.68,WIBOR_6M
2014-08-13,2.67,2.67,2.67,2.67,WIBOR_3M
2014-08-13,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-13,2.37,2.37,2.37,2.37,WIBID_ON
2014-08-12,2.63,2.63,2.63,2.63,WIBOR_ON
2014-08-12,2.69,2.69,2.69,2.69,WIBOR_6M
2014-08-12,2.67,2.67,2.67,2.67,WIBOR_3M
2014-08-12,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-12,2.37,2.37,2.37,2.37,WIBID_ON
2014-08-11,2.63,2.63,2.63,2.63,WIBOR_ON
2014-08-11,2.69,2.69,2.69,2.69,WIBOR_6M
2014-08-11,2.67,2.67,2.67,2.67,WIBOR_3M
2014-08-11,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-11,2.37,2.37,2.37,2.37,WIBID_ON
2014-08-08,2.63,2.63,2.63,2.63,WIBOR_ON
2014-08-08,2.69,2.69,2.69,2.69,WIBOR_6M
2014-08-08,2.67,2.67,2.67,2.67,WIBOR_3M
2014-08-08,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-08,2.38,2.38,2.38,2.38,WIBID_ON
2014-08-07,2.64,2.64,2.64,2.64,WIBOR_ON
2014-08-07,2.69,2.69,2.69,2.69,WIBOR_6M
2014-08-07,2.67,2.67,2.67,2.67,WIBOR_3M
2014-08-07,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-07,2.38,2.38,2.38,2.38,WIBID_ON
2014-08-06,2.63,2.63,2.63,2.63,WIBOR_ON
2014-08-06,2.69,2.69,2.69,2.69,WIBOR_6M
2014-08-06,2.67,2.67,2.67,2.67,WIBOR_3M
2014-08-06,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-06,2.37,2.37,2.37,2.37,WIBID_ON
2014-08-05,2.62,2.62,2.62,2.62,WIBOR_ON
2014-08-05,2.69,2.69,2.69,2.69,WIBOR_6M
2014-08-05,2.67,2.67,2.67,2.67,WIBOR_3M
2014-08-05,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-05,2.36,2.36,2.36,2.36,WIBID_ON
2014-08-04,2.63,2.63,2.63,2.63,WIBOR_ON
2014-08-04,2.69,2.69,2.69,2.69,WIBOR_6M
2014-08-04,2.67,2.67,2.67,2.67,WIBOR_3M
2014-08-04,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-04,2.37,2.37,2.37,2.37,WIBID_ON
2014-08-01,2.63,2.63,2.63,2.63,WIBOR_ON
2014-08-01,2.69,2.69,2.69,2.69,WIBOR_6M
2014-08-01,2.67,2.67,2.67,2.67,WIBOR_3M
2014-08-01,2.6,2.6,2.6,2.6,WIBOR_1M
2014-08-01,2.36,2.36,2.36,2.36,WIBID_ON
2014-07-31,2.63,2.63,2.63,2.63,WIBOR_ON
2014-07-31,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-31,2.67,2.67,2.67,2.67,WIBOR_3M
2014-07-31,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-31,2.38,2.38,2.38,2.38,WIBID_ON
2014-07-30,2.63,2.63,2.63,2.63,WIBOR_ON
2014-07-30,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-30,2.67,2.67,2.67,2.67,WIBOR_3M
2014-07-30,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-30,2.37,2.37,2.37,2.37,WIBID_ON
2014-07-29,2.41,2.41,2.41,2.41,WIBOR_ON
2014-07-29,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-29,2.67,2.67,2.67,2.67,WIBOR_3M
2014-07-29,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-29,2.11,2.11,2.11,2.11,WIBID_ON
2014-07-28,2.41,2.41,2.41,2.41,WIBOR_ON
2014-07-28,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-28,2.67,2.67,2.67,2.67,WIBOR_3M
2014-07-28,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-28,2.11,2.11,2.11,2.11,WIBID_ON
2014-07-25,2.6,2.6,2.6,2.6,WIBOR_ON
2014-07-25,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-25,2.67,2.67,2.67,2.67,WIBOR_3M
2014-07-25,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-25,2.35,2.35,2.35,2.35,WIBID_ON
2014-07-24,2.6,2.6,2.6,2.6,WIBOR_ON
2014-07-24,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-24,2.67,2.67,2.67,2.67,WIBOR_3M
2014-07-24,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-24,2.35,2.35,2.35,2.35,WIBID_ON
2014-07-23,2.61,2.61,2.61,2.61,WIBOR_ON
2014-07-23,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-23,2.67,2.67,2.67,2.67,WIBOR_3M
2014-07-23,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-23,2.35,2.35,2.35,2.35,WIBID_ON
2014-07-22,2.63,2.63,2.63,2.63,WIBOR_ON
2014-07-22,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-22,2.68,2.68,2.68,2.68,WIBOR_3M
2014-07-22,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-22,2.36,2.36,2.36,2.36,WIBID_ON
2014-07-21,2.63,2.63,2.63,2.63,WIBOR_ON
2014-07-21,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-21,2.68,2.68,2.68,2.68,WIBOR_3M
2014-07-21,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-21,2.36,2.36,2.36,2.36,WIBID_ON
2014-07-18,2.63,2.63,2.63,2.63,WIBOR_ON
2014-07-18,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-18,2.68,2.68,2.68,2.68,WIBOR_3M
2014-07-18,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-18,2.37,2.37,2.37,2.37,WIBID_ON
2014-07-17,2.61,2.61,2.61,2.61,WIBOR_ON
2014-07-17,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-17,2.68,2.68,2.68,2.68,WIBOR_3M
2014-07-17,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-17,2.36,2.36,2.36,2.36,WIBID_ON
2014-07-16,2.63,2.63,2.63,2.63,WIBOR_ON
2014-07-16,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-16,2.68,2.68,2.68,2.68,WIBOR_3M
2014-07-16,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-16,2.37,2.37,2.37,2.37,WIBID_ON
2014-07-15,2.64,2.64,2.64,2.64,WIBOR_ON
2014-07-15,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-15,2.68,2.68,2.68,2.68,WIBOR_3M
2014-07-15,2.6,2.6,2.6,2.6,WIBOR_1M
2014-07-15,2.37,2.37,2.37,2.37,WIBID_ON
2014-07-14,2.64,2.64,2.64,2.64,WIBOR_ON
2014-07-14,2.69,2.69,2.69,2.69,WIBOR_6M
2014-07-14,2.68,2.68,2.68,2.68,WIBOR_3M
2014-07-14,2.6,2.6,2.6,2.6,WIBOR_1M
